key,text,location,screen,context,type,variables,notes
"campaigns.distribution_wizard.label_7","לשלוח גם למי שקיבל הודעה ב-","src/components/projects/DistributionWizard.tsx:380","קמפיין → הפצות → אשף הפצה חדשה","תווית שדה / פריט","label","",""
"campaigns.distribution_wizard.label_8","השעות האחרונות (נרשם ביומן הביקורת)","src/components/projects/DistributionWizard.tsx:380","קמפיין → הפצות → אשף הפצה חדשה","תווית שדה / פריט","label","",""
"campaigns.distribution_wizard.button_4","שלח ל-${reachable} נמענים","src/components/projects/DistributionWizard.tsx:396","קמפיין → הפצות → אשף הפצה חדשה","כפתור / פעולה (אחת מגרסאות טקסט מותנות)","button","${reachable}","glossary term — keep consistent: נמענים; placeholders must stay exactly as written"
"campaigns.distribution_wizard.button_5","שמור כטיוטה","src/components/projects/DistributionWizard.tsx:396","קמפיין → הפצות → אשף הפצה חדשה","כפתור / פעולה (אחת מגרסאות טקסט מותנות)","button","",""
"campaigns.form_builder.other_3","כך הטופס ייראה לספק:","src/components/projects/FormBuilder.tsx:107","קמפיין → טופס ההצטרפות (בונה טפסים)","פסקת הסבר במסך","other","","glossary term — keep consistent: ספקים"
"campaigns.form_builder.button_1","שליחת הפרטים","src/components/projects/FormBuilder.tsx:115","קמפיין → טופס ההצטרפות (בונה טפסים)","כפתור / פעולה","button","","same text also at: src/components/projects/JoinForm.tsx:129"
"campaigns.form_builder.aria_7","עורך הטופס","src/components/projects/FormBuilder.tsx:124","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך","aria","",""
"campaigns.form_builder.label_2","שדות","src/components/projects/FormBuilder.tsx:127","קמפיין → טופס ההצטרפות (בונה טפסים)","תווית שדה / פריט","label","","same text also at: src/components/editor/FieldToolbar.tsx:31"
"campaigns.form_builder.label_1","תצוגה מקדימה","src/components/projects/FormBuilder.tsx:128","קמפיין → טופס ההצטרפות (בונה טפסים)","תווית שדה / פריט","label","","same text also at: src/components/DocumentComposer.tsx:159, src/components/DocumentComposer.tsx:160, src/components/editor/FieldEditor.tsx:431 (+1 more)"
"campaigns.form_builder.button_2","הוסף שדה","src/components/projects/FormBuilder.tsx:155","קמפיין → טופס ההצטרפות (בונה טפסים)","כפתור / פעולה","button","",""
"campaigns.form_builder.type_labels.text","טקסט קצר","src/components/projects/FormBuilder.tsx:17","קמפיין → טופס ההצטרפות (בונה טפסים)","תווית שדה / פריט","label","",""
"campaigns.form_builder.type_labels.textarea","טקסט ארוך","src/components/projects/FormBuilder.tsx:18","קמפיין → טופס ההצטרפות (בונה טפסים)","תווית שדה / פריט","label","",""
"campaigns.form_builder.aria_8","הוספת שדה","src/components/projects/FormBuilder.tsx:197","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך","aria","",""
"campaigns.form_builder.heading_1","איזה שדה להוסיף?","src/components/projects/FormBuilder.tsx:199","קמפיין → טופס ההצטרפות (בונה טפסים)","כותרת מקטע","heading","",""
"campaigns.form_builder.other_4","פרטי ספק — ימלאו את כרטיס הספק אוטומטית באישור הליד","src/components/projects/FormBuilder.tsx:203","קמפיין → טופס ההצטרפות (בונה טפסים)","פסקת הסבר במסך","other","","glossary term — keep consistent: ספקים"
"campaigns.form_builder.other_5","שדה מותאם אישית — נשמר עם הליד ומוצג בכרטיס שלו","src/components/projects/FormBuilder.tsx:219","קמפיין → טופס ההצטרפות (בונה טפסים)","פסקת הסבר במסך","other","",""
"campaigns.form_builder.type_labels.select","בחירה מרשימה","src/components/projects/FormBuilder.tsx:23","קמפיין → טופס ההצטרפות (בונה טפסים)","תווית שדה / פריט","label","","same text also at: src/lib/fields.ts:26"
"campaigns.form_builder.type_labels.multiselect","בחירה מרובה","src/components/projects/FormBuilder.tsx:24","קמפיין → טופס ההצטרפות (בונה טפסים)","תווית שדה / פריט","label","",""
"campaigns.form_builder.aria_9","עריכת שדה","src/components/projects/FormBuilder.tsx:266","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך","aria","",""
"campaigns.form_builder.heading_2","עריכת שדה — {TYPE_LABELS[field.type]}","src/components/projects/FormBuilder.tsx:287","קמפיין → טופס ההצטרפות (בונה טפסים)","כותרת מקטע","heading","{TYPE_LABELS[field.type]}","placeholders must stay exactly as written"
"campaigns.form_builder.other_6","שדה פרטי ספק: התשובה תמלא את כרטיס הספק אוטומטית באישור הליד.","src/components/projects/FormBuilder.tsx:289","קמפיין → טופס ההצטרפות (בונה טפסים)","פסקת הסבר במסך","other","","glossary term — keep consistent: ספקים"
"campaigns.form_builder.other_7","כותרת השדה <span>*</span>","src/components/projects/FormBuilder.tsx:293","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט קצר במסך","other","",""
"campaigns.form_builder.other_8","טקסט ברירת המחדל","src/components/projects/FormBuilder.tsx:299","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט קצר במסך (אחת מגרסאות טקסט מותנות)","other","",""
"campaigns.form_builder.other_9","Placeholder (רשות)","src/components/projects/FormBuilder.tsx:299","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט קצר במסך (אחת מגרסאות טקסט מותנות)","other","",""
"campaigns.form_builder.other_10","טקסט עזרה (רשות)","src/components/projects/FormBuilder.tsx:305","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט קצר במסך","other","",""
"campaigns.form_builder.other_11","אפשרויות — אחת בכל שורה <span>*</span>","src/components/projects/FormBuilder.tsx:311","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט קצר במסך","other","",""
"campaigns.form_builder.button_3","שמירת השדה","src/components/projects/FormBuilder.tsx:323","קמפיין → טופס ההצטרפות (בונה טפסים)","כפתור / פעולה","button","",""
"campaigns.form_builder.dialog_1","למחוק את השדה מהטופס? פניות שכבר התקבלו ישמרו את התשובה.","src/components/projects/FormBuilder.tsx:57","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט בדיאלוג / חלון אישור","dialog","",""
"campaigns.form_builder.other_1"," · ממלא את כרטיס הספק","src/components/projects/FormBuilder.tsx:77","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט קצר במסך (אחת מגרסאות טקסט מותנות)","other","","glossary term — keep consistent: ספקים"
"campaigns.form_builder.other_2"," · מוסתר","src/components/projects/FormBuilder.tsx:78","קמפיין → טופס ההצטרפות (בונה טפסים)","טקסט קצר במסך (אחת מגרסאות טקסט מותנות)","other","",""
"campaigns.form_builder.aria_1","העברת ${field.label} למעלה","src/components/projects/FormBuilder.tsx:82","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך","aria","${field.label}","placeholders must stay exactly as written"
"campaigns.form_builder.aria_2","העברת ${field.label} למטה","src/components/projects/FormBuilder.tsx:85","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך","aria","${field.label}","placeholders must stay exactly as written"
"campaigns.form_builder.aria_3","הצגת ${field.label}","src/components/projects/FormBuilder.tsx:88","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך (אחת מגרסאות טקסט מותנות)","aria","${field.label}","placeholders must stay exactly as written"
"campaigns.form_builder.aria_4","הסתרת ${field.label}","src/components/projects/FormBuilder.tsx:88","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך (אחת מגרסאות טקסט מותנות)","aria","${field.label}","placeholders must stay exactly as written"
"campaigns.form_builder.aria_5","עריכת ${field.label}","src/components/projects/FormBuilder.tsx:91","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך","aria","${field.label}","placeholders must stay exactly as written"
"campaigns.form_builder.aria_6","מחיקת ${field.label}","src/components/projects/FormBuilder.tsx:95","קמפיין → טופס ההצטרפות (בונה טפסים)","תיאור נגישות לקורא מסך (aria) — לא נראה על המסך","aria","${field.label}","placeholders must stay exactly as written"
"public.join_form.label_1","בחירה…","src/components/projects/FormRenderer.tsx:124","עמוד ציבורי: טופס הצטרפות","אפשרות ברשימת בחירה (ברירת מחדל כשאין ערך אחר)","label","",""
"public.join_form.error_1","השליחה נכשלה. בדקו את החיבור לאינטרנט ונסו שוב.","src/components/projects/JoinForm.tsx:72","עמוד ציבורי: טופס הצטרפות","הודעת שגיאה שמוצגת אחרי פעולה שנכשלה","error","",""
